[main] ERROR      | com.safetynet.safetyAlerts.exceptions.DataNotFoundException  | --> Aucune adresse trouvée pour addressNotExist (DataNotFoundException.java:17)
[main] TRACE      | org.springframework.boot.test.context.SpringBootTestContextBootstrapper | Resolving ContextLoader for context configuration attributes [ContextConfigurationAttributes@72c927f1 declaringClass = 'com.safetynet.safetyAlerts.controller.FirestationControllerTest', classes = '{}', locations = '{}', inheritLocations = false, initializers = '{}', inheritInitializers = true, name = [null], contextLoaderClass = 'org.springframework.test.context.ContextLoader'] (AbstractTestContextBootstrapper.java:485)
[main] TRACE      | org.springframework.boot.test.context.SpringBootTestContextBootstrapper | Using ContextLoader class [org.springframework.boot.test.context.SpringBootContextLoader] for test class [com.safetynet.safetyAlerts.controller.FirestationControllerTest] (AbstractTestContextBootstrapper.java:451)
[main] INFO       | org.springframework.boot.test.context.SpringBootTestContextBootstrapper | Neither @ContextConfiguration nor @ContextHierarchy found for test class [com.safetynet.safetyAlerts.controller.FirestationControllerTest], using SpringBootContextLoader (AbstractTestContextBootstrapper.java:305)
[main] TRACE      | org.springframework.boot.test.context.SpringBootTestContextBootstrapper | Resolving ContextLoader for context configuration attributes [ContextConfigurationAttributes@72c927f1 declaringClass = 'com.safetynet.safetyAlerts.controller.FirestationControllerTest', classes = '{}', locations = '{}', inheritLocations = false, initializers = '{}', inheritInitializers = true, name = [null], contextLoaderClass = 'org.springframework.test.context.ContextLoader'] (AbstractTestContextBootstrapper.java:485)
[main] TRACE      | org.springframework.boot.test.context.SpringBootTestContextBootstrapper | Using ContextLoader class [org.springframework.boot.test.context.SpringBootContextLoader] for test class [com.safetynet.safetyAlerts.controller.FirestationControllerTest] (AbstractTestContextBootstrapper.java:451)
[main] TRACE      | org.springframework.boot.test.context.SpringBootTestContextBootstrapper | Processing locations and classes for context configuration attributes [ContextConfigurationAttributes@72c927f1 declaringClass = 'com.safetynet.safetyAlerts.controller.FirestationControllerTest', classes = '{}', locations = '{}', inheritLocations = false, initializers = '{}', inheritInitializers = true, name = [null], contextLoaderClass = 'org.springframework.test.context.ContextLoader'] (AbstractTestContextBootstrapper.java:352)
[main] DEBUG      | org.springframework.test.context.support.AbstractContextLoader | Did not detect default resource location for test class [com.safetynet.safetyAlerts.controller.FirestationControllerTest]: class path resource [com/safetynet/safetyAlerts/controller/FirestationControllerTest-context.xml] does not exist (AbstractContextLoader.java:258)
[main] DEBUG      | org.springframework.test.context.support.AbstractContextLoader | Did not detect default resource location for test class [com.safetynet.safetyAlerts.controller.FirestationControllerTest]: class path resource [com/safetynet/safetyAlerts/controller/FirestationControllerTestContext.groovy] does not exist (AbstractContextLoader.java:258)
[main] INFO       | org.springframework.test.context.support.AbstractContextLoader | Could not detect default resource locations for test class [com.safetynet.safetyAlerts.controller.FirestationControllerTest]: no resource found for suffixes {-context.xml, Context.groovy}. (AbstractContextLoader.java:264)
[main] INFO       | org.springframework.test.context.support.AnnotationConfigContextLoaderUtils | Could not detect default configuration classes for test class [com.safetynet.safetyAlerts.controller.FirestationControllerTest]: FirestationControllerTest does not declare any static, non-private, non-final, nested classes annotated with @Configuration. (AnnotationConfigContextLoaderUtils.java:83)
[main] TRACE      | org.springframework.core.io.support.SpringFactoriesLoader    | Loaded [org.springframework.test.context.ContextCustomizerFactory] names: [org.springframework.boot.test.context.ImportsContextCustomizerFactory, org.springframework.boot.test.context.filter.ExcludeFilterContextCustomizerFactory, org.springframework.boot.test.json.DuplicateJsonObjectContextCustomizerFactory, org.springframework.boot.test.mock.mockito.MockitoContextCustomizerFactory, org.springframework.boot.test.web.client.TestRestTemplateContextCustomizerFactory, org.springframework.boot.test.web.reactive.server.WebTestClientContextCustomizerFactory, org.springframework.boot.test.autoconfigure.OverrideAutoConfigurationContextCustomizerFactory, org.springframework.boot.test.autoconfigure.actuate.metrics.MetricsExportContextCustomizerFactory, org.springframework.boot.test.autoconfigure.filter.TypeExcludeFiltersContextCustomizerFactory, org.springframework.boot.test.autoconfigure.properties.PropertyMappingContextCustomizerFactory, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverContextCustomizerFactory, org.springframework.test.context.web.socket.MockServerContainerContextCustomizerFactory, org.springframework.test.context.support.DynamicPropertiesContextCustomizerFactory] (SpringFactoriesLoader.java:103)
[main] TRACE      | org.springframework.test.context.support.ApplicationContextInitializerUtils | Processing context initializers for configuration attributes [ContextConfigurationAttributes@72c927f1 declaringClass = 'com.safetynet.safetyAlerts.controller.FirestationControllerTest', classes = '{}', locations = '{}', inheritLocations = false, initializers = '{}', inheritInitializers = true, name = [null], contextLoaderClass = 'org.springframework.test.context.ContextLoader'] (ApplicationContextInitializerUtils.java:73)
[main] DEBUG      | org.springframework.test.context.support.ActiveProfilesUtils | Could not find an 'annotation declaring class' for annotation type [org.springframework.test.context.ActiveProfiles] and class [com.safetynet.safetyAlerts.controller.FirestationControllerTest] (ActiveProfilesUtils.java:79)
[main] TRACE      | org.springframework.core.io.support.PathMatchingResourcePatternResolver | Resolved classpath location [com/safetynet/safetyAlerts/controller/] to resources [URL [file:/C:/Users/ptiqu/Desktop/WorkSpace/P5/safetyAlerts/target/test-classes/com/safetynet/safetyAlerts/controller/], URL [file:/C:/Users/ptiqu/Desktop/WorkSpace/P5/safetyAlerts/target/classes/com/safetynet/safetyAlerts/controller/]] (PathMatchingResourcePatternResolver.java:323)
[main] TRACE      | org.springframework.core.io.support.PathMatchingResourcePatternResolver | Looking for matching resources in directory tree [C:\Users\ptiqu\Desktop\WorkSpace\P5\safetyAlerts\target\test-classes\com\safetynet\safetyAlerts\controller] (PathMatchingResourcePatternResolver.java:733)
[main] TRACE      | org.springframework.core.io.support.PathMatchingResourcePatternResolver | Searching directory [C:\Users\ptiqu\Desktop\WorkSpace\P5\safetyAlerts\target\test-classes\com\safetynet\safetyAlerts\controller] for files matching pattern [C:/Users/ptiqu/Desktop/WorkSpace/P5/safetyAlerts/target/test-classes/com/safetynet/safetyAlerts/controller/*.class] (PathMatchingResourcePatternResolver.java:795)
[main] TRACE      | org.springframework.core.io.support.PathMatchingResourcePatternResolver | Looking for matching resources in directory tree [C:\Users\ptiqu\Desktop\WorkSpace\P5\safetyAlerts\target\classes\com\safetynet\safetyAlerts\controller] (PathMatchingResourcePatternResolver.java:733)
[main] TRACE      | org.springframework.core.io.support.PathMatchingResourcePatternResolver | Searching directory [C:\Users\ptiqu\Desktop\WorkSpace\P5\safetyAlerts\target\classes\com\safetynet\safetyAlerts\controller] for files matching pattern [C:/Users/ptiqu/Desktop/WorkSpace/P5/safetyAlerts/target/classes/com/safetynet/safetyAlerts/controller/*.class] (PathMatchingResourcePatternResolver.java:795)
[main] TRACE      | org.springframework.core.io.support.PathMatchingResourcePatternResolver | Resolved location pattern [classpath*:com/safetynet/safetyAlerts/controller/*.class] to resources [file [C:\Users\ptiqu\Desktop\WorkSpace\P5\safetyAlerts\target\test-classes\com\safetynet\safetyAlerts\controller\FirestationControllerTest.class], file [C:\Users\ptiqu\Desktop\WorkSpace\P5\safetyAlerts\target\test-classes\com\safetynet\safetyAlerts\controller\MedicalrecordControllerTest.class], file [C:\Users\ptiqu\Desktop\WorkSpace\P5\safetyAlerts\target\test-classes\com\safetynet\safetyAlerts\controller\PersonControllerTest.class], file [C:\Users\ptiqu\Desktop\WorkSpace\P5\safetyAlerts\target\test-classes\com\safetynet\safetyAlerts\controller\UrlsControllerTest.class], file [C:\Users\ptiqu\Desktop\WorkSpace\P5\safetyAlerts\target\classes\com\safetynet\safetyAlerts\controller\FirestationController.class], file [C:\Users\ptiqu\Desktop\WorkSpace\P5\safetyAlerts\target\classes\com\safetynet\safetyAlerts\controller\MedicalrecordController.class], file [C:\Users\ptiqu\Desktop\WorkSpace\P5\safetyAlerts\target\classes\com\safetynet\safetyAlerts\controller\PersonController.class], file [C:\Users\ptiqu\Desktop\WorkSpace\P5\safetyAlerts\target\classes\com\safetynet\safetyAlerts\controller\UrlsController.class]] (PathMatchingResourcePatternResolver.java:520)
[main] TRACE      | org.springframework.context.annotation.ClassPathScanningCandidateComponentProvider | Scanning file [C:\Users\ptiqu\Desktop\WorkSpace\P5\safetyAlerts\target\test-classes\com\safetynet\safetyAlerts\controller\FirestationControllerTest.class] (ClassPathScanningCandidateComponentProvider.java:425)
[main] TRACE      | org.springframework.context.annotation.ClassPathScanningCandidateComponentProvider | Ignored because not matching any filter: file [C:\Users\ptiqu\Desktop\WorkSpace\P5\safetyAlerts\target\test-classes\com\safetynet\safetyAlerts\controller\FirestationControllerTest.class] (ClassPathScanningCandidateComponentProvider.java:447)
[main] TRACE      | org.springframework.context.annotation.ClassPathScanningCandidateComponentProvider | Scanning file [C:\Users\ptiqu\Desktop\WorkSpace\P5\safetyAlerts\target\test-classes\com\safetynet\safetyAlerts\controller\MedicalrecordControllerTest.class] (ClassPathScanningCandidateComponentProvider.java:425)
[main] TRACE      | org.springframework.context.annotation.ClassPathScanningCandidateComponentProvider | Ignored because not matching any filter: file [C:\Users\ptiqu\Desktop\WorkSpace\P5\safetyAlerts\target\test-classes\com\safetynet\safetyAlerts\controller\MedicalrecordControllerTest.class] (ClassPathScanningCandidateComponentProvider.java:447)
[main] TRACE      | org.springframework.context.annotation.ClassPathScanningCandidateComponentProvider | Scanning file [C:\Users\ptiqu\Desktop\WorkSpace\P5\safetyAlerts\target\test-classes\com\safetynet\safetyAlerts\controller\PersonControllerTest.class] (ClassPathScanningCandidateComponentProvider.java:425)
[main] TRACE      | org.springframework.context.annotation.ClassPathScanningCandidateComponentProvider | Ignored because not matching any filter: file [C:\Users\ptiqu\Desktop\WorkSpace\P5\safetyAlerts\target\test-classes\com\safetynet\safetyAlerts\controller\PersonControllerTest.class] (ClassPathScanningCandidateComponentProvider.java:447)
[main] TRACE      | org.springframework.context.annotation.ClassPathScanningCandidateComponentProvider | Scanning file [C:\Users\ptiqu\Desktop\WorkSpace\P5\safetyAlerts\target\test-classes\com\safetynet\safetyAlerts\controller\UrlsControllerTest.class] (ClassPathScanningCandidateComponentProvider.java:425)
[main] TRACE      | org.springframework.context.annotation.ClassPathScanningCandidateComponentProvider | Ignored because not matching any filter: file [C:\Users\ptiqu\Desktop\WorkSpace\P5\safetyAlerts\target\test-classes\com\safetynet\safetyAlerts\controller\UrlsControllerTest.class] (ClassPathScanningCandidateComponentProvider.java:447)
[main] TRACE      | org.springframework.context.annotation.ClassPathScanningCandidateComponentProvider | Scanning file [C:\Users\ptiqu\Desktop\WorkSpace\P5\safetyAlerts\target\classes\com\safetynet\safetyAlerts\controller\FirestationController.class] (ClassPathScanningCandidateComponentProvider.java:425)
[main] TRACE      | org.springframework.context.annotation.ClassPathScanningCandidateComponentProvider | Ignored because not matching any filter: file [C:\Users\ptiqu\Desktop\WorkSpace\P5\safetyAlerts\target\classes\com\safetynet\safetyAlerts\controller\FirestationController.class] (ClassPathScanningCandidateComponentProvider.java:447)
[main] TRACE      | org.springframework.context.annotation.ClassPathScanningCandidateComponentProvider | Scanning file [C:\Users\ptiqu\Desktop\WorkSpace\P5\safetyAlerts\target\classes\com\safetynet\safetyAlerts\controller\MedicalrecordController.class] (ClassPathScanningCandidateComponentProvider.java:425)
[main] TRACE      | org.springframework.context.annotation.ClassPathScanningCandidateComponentProvider | Ignored because not matching any filter: file [C:\Users\ptiqu\Desktop\WorkSpace\P5\safetyAlerts\target\classes\com\safetynet\safetyAlerts\controller\MedicalrecordController.class] (ClassPathScanningCandidateComponentProvider.java:447)
[main] TRACE      | org.springframework.context.annotation.ClassPathScanningCandidateComponentProvider | Scanning file [C:\Users\ptiqu\Desktop\WorkSpace\P5\safetyAlerts\target\classes\com\safetynet\safetyAlerts\controller\PersonController.class] (ClassPathScanningCandidateComponentProvider.java:425)
[main] TRACE      | org.springframework.context.annotation.ClassPathScanningCandidateComponentProvider | Ignored because not matching any filter: file [C:\Users\ptiqu\Desktop\WorkSpace\P5\safetyAlerts\target\classes\com\safetynet\safetyAlerts\controller\PersonController.class] (ClassPathScanningCandidateComponentProvider.java:447)
[main] TRACE      | org.springframework.context.annotation.ClassPathScanningCandidateComponentProvider | Scanning file [C:\Users\ptiqu\Desktop\WorkSpace\P5\safetyAlerts\target\classes\com\safetynet\safetyAlerts\controller\UrlsController.class] (ClassPathScanningCandidateComponentProvider.java:425)
[main] TRACE      | org.springframework.context.annotation.ClassPathScanningCandidateComponentProvider | Ignored because not matching any filter: file [C:\Users\ptiqu\Desktop\WorkSpace\P5\safetyAlerts\target\classes\com\safetynet\safetyAlerts\controller\UrlsController.class] (ClassPathScanningCandidateComponentProvider.java:447)
[main] TRACE      | org.springframework.core.io.support.PathMatchingResourcePatternResolver | Resolved classpath location [com/safetynet/safetyAlerts/] to resources [URL [file:/C:/Users/ptiqu/Desktop/WorkSpace/P5/safetyAlerts/target/test-classes/com/safetynet/safetyAlerts/], URL [file:/C:/Users/ptiqu/Desktop/WorkSpace/P5/safetyAlerts/target/classes/com/safetynet/safetyAlerts/]] (PathMatchingResourcePatternResolver.java:323)
[main] TRACE      | org.springframework.core.io.support.PathMatchingResourcePatternResolver | Looking for matching resources in directory tree [C:\Users\ptiqu\Desktop\WorkSpace\P5\safetyAlerts\target\test-classes\com\safetynet\safetyAlerts] (PathMatchingResourcePatternResolver.java:733)
[main] TRACE      | org.springframework.core.io.support.PathMatchingResourcePatternResolver | Searching directory [C:\Users\ptiqu\Desktop\WorkSpace\P5\safetyAlerts\target\test-classes\com\safetynet\safetyAlerts] for files matching pattern [C:/Users/ptiqu/Desktop/WorkSpace/P5/safetyAlerts/target/test-classes/com/safetynet/safetyAlerts/*.class] (PathMatchingResourcePatternResolver.java:795)
[main] TRACE      | org.springframework.core.io.support.PathMatchingResourcePatternResolver | Looking for matching resources in directory tree [C:\Users\ptiqu\Desktop\WorkSpace\P5\safetyAlerts\target\classes\com\safetynet\safetyAlerts] (PathMatchingResourcePatternResolver.java:733)
[main] TRACE      | org.springframework.core.io.support.PathMatchingResourcePatternResolver | Searching directory [C:\Users\ptiqu\Desktop\WorkSpace\P5\safetyAlerts\target\classes\com\safetynet\safetyAlerts] for files matching pattern [C:/Users/ptiqu/Desktop/WorkSpace/P5/safetyAlerts/target/classes/com/safetynet/safetyAlerts/*.class] (PathMatchingResourcePatternResolver.java:795)
[main] TRACE      | org.springframework.core.io.support.PathMatchingResourcePatternResolver | Resolved location pattern [classpath*:com/safetynet/safetyAlerts/*.class] to resources [file [C:\Users\ptiqu\Desktop\WorkSpace\P5\safetyAlerts\target\test-classes\com\safetynet\safetyAlerts\SafetyAlertsApplicationTests.class], file [C:\Users\ptiqu\Desktop\WorkSpace\P5\safetyAlerts\target\classes\com\safetynet\safetyAlerts\SafetyAlertsApplication.class]] (PathMatchingResourcePatternResolver.java:520)
[main] TRACE      | org.springframework.context.annotation.ClassPathScanningCandidateComponentProvider | Scanning file [C:\Users\ptiqu\Desktop\WorkSpace\P5\safetyAlerts\target\test-classes\com\safetynet\safetyAlerts\SafetyAlertsApplicationTests.class] (ClassPathScanningCandidateComponentProvider.java:425)
[main] TRACE      | org.springframework.context.annotation.ClassPathScanningCandidateComponentProvider | Ignored because not matching any filter: file [C:\Users\ptiqu\Desktop\WorkSpace\P5\safetyAlerts\target\test-classes\com\safetynet\safetyAlerts\SafetyAlertsApplicationTests.class] (ClassPathScanningCandidateComponentProvider.java:447)
[main] TRACE      | org.springframework.context.annotation.ClassPathScanningCandidateComponentProvider | Scanning file [C:\Users\ptiqu\Desktop\WorkSpace\P5\safetyAlerts\target\classes\com\safetynet\safetyAlerts\SafetyAlertsApplication.class] (ClassPathScanningCandidateComponentProvider.java:425)
[main] DEBUG      | org.springframework.context.annotation.ClassPathScanningCandidateComponentProvider | Identified candidate component class: file [C:\Users\ptiqu\Desktop\WorkSpace\P5\safetyAlerts\target\classes\com\safetynet\safetyAlerts\SafetyAlertsApplication.class] (ClassPathScanningCandidateComponentProvider.java:435)
[main] INFO       | org.springframework.boot.test.context.SpringBootTestContextBootstrapper | Found @SpringBootConfiguration com.safetynet.safetyAlerts.SafetyAlertsApplication for test class com.safetynet.safetyAlerts.controller.FirestationControllerTest (SpringBootTestContextBootstrapper.java:238)
[main] DEBUG      | org.springframework.boot.test.context.SpringBootTestContextBootstrapper | @TestExecutionListeners is not present for class [com.safetynet.safetyAlerts.controller.FirestationControllerTest]: using defaults. (AbstractTestContextBootstrapper.java:124)
[main] INFO       | org.springframework.boot.test.context.SpringBootTestContextBootstrapper | Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener, org.springframework.boot.test.autoconfigure.webservices.client.MockWebServiceServerTestExecutionListener, org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener, org.springframework.test.context.event.ApplicationEventsTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener, org.springframework.test.context.event.EventPublishingTestExecutionListener] (AbstractTestContextBootstrapper.java:245)
[main] TRACE      | org.springframework.core.io.support.SpringFactoriesLoader    | Loaded [org.springframework.boot.test.context.DefaultTestExecutionListenersPostProcessor] names: [org.springframework.boot.test.autoconfigure.SpringBootDependencyInjectionTestExecutionListener$PostProcessor] (SpringFactoriesLoader.java:103)
[main] INFO       | org.springframework.boot.test.context.SpringBootTestContextBootstrapper | Using TestExecutionListeners: [org.springframework.test.context.web.ServletTestExecutionListener@703feacd, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@7051777c, org.springframework.test.context.event.ApplicationEventsTestExecutionListener@3241713e, org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener@5ecba515, org.springframework.boot.test.autoconfigure.SpringBootDependencyInjectionTestExecutionListener@512d4583, org.springframework.test.context.support.DirtiesContextTestExecutionListener@2abc224d, org.springframework.test.context.transaction.TransactionalTestExecutionListener@13cd7ea5, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener@102d92c4, org.springframework.test.context.event.EventPublishingTestExecutionListener@2b97cc1f, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener@60723d6a, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener@18324f97, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener@64f555e7, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener@71178a52, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener@ff6077, org.springframework.boot.test.autoconfigure.webservices.client.MockWebServiceServerTestExecutionListener@abbc908] (AbstractTestContextBootstrapper.java:174)
[main] TRACE      | org.springframework.test.context.TestContextManager          | Registering TestExecutionListener: org.springframework.test.context.web.ServletTestExecutionListener@703feacd (TestContextManager.java:164)
[main] TRACE      | org.springframework.test.context.TestContextManager          | Registering TestExecutionListener: org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@7051777c (TestContextManager.java:164)
[main] TRACE      | org.springframework.test.context.TestContextManager          | Registering TestExecutionListener: org.springframework.test.context.event.ApplicationEventsTestExecutionListener@3241713e (TestContextManager.java:164)
[main] TRACE      | org.springframework.test.context.TestContextManager          | Registering TestExecutionListener: org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener@5ecba515 (TestContextManager.java:164)
[main] TRACE      | org.springframework.test.context.TestContextManager          | Registering TestExecutionListener: org.springframework.boot.test.autoconfigure.SpringBootDependencyInjectionTestExecutionListener@512d4583 (TestContextManager.java:164)
[main] TRACE      | org.springframework.test.context.TestContextManager          | Registering TestExecutionListener: org.springframework.test.context.support.DirtiesContextTestExecutionListener@2abc224d (TestContextManager.java:164)
[main] TRACE      | org.springframework.test.context.TestContextManager          | Registering TestExecutionListener: org.springframework.test.context.transaction.TransactionalTestExecutionListener@13cd7ea5 (TestContextManager.java:164)
[main] TRACE      | org.springframework.test.context.TestContextManager          | Registering TestExecutionListener: org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener@102d92c4 (TestContextManager.java:164)
[main] TRACE      | org.springframework.test.context.TestContextManager          | Registering TestExecutionListener: org.springframework.test.context.event.EventPublishingTestExecutionListener@2b97cc1f (TestContextManager.java:164)
[main] TRACE      | org.springframework.test.context.TestContextManager          | Registering TestExecutionListener: org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener@60723d6a (TestContextManager.java:164)
[main] TRACE      | org.springframework.test.context.TestContextManager          | Registering TestExecutionListener: org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener@18324f97 (TestContextManager.java:164)
[main] TRACE      | org.springframework.test.context.TestContextManager          | Registering TestExecutionListener: org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener@64f555e7 (TestContextManager.java:164)
[main] TRACE      | org.springframework.test.context.TestContextManager          | Registering TestExecutionListener: org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener@71178a52 (TestContextManager.java:164)
[main] TRACE      | org.springframework.test.context.TestContextManager          | Registering TestExecutionListener: org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener@ff6077 (TestContextManager.java:164)
[main] TRACE      | org.springframework.test.context.TestContextManager          | Registering TestExecutionListener: org.springframework.boot.test.autoconfigure.webservices.client.MockWebServiceServerTestExecutionListener@abbc908 (TestContextManager.java:164)
[main] TRACE      | org.springframework.test.context.TestContextManager          | beforeTestClass(): class [com.safetynet.safetyAlerts.controller.FirestationControllerTest] (TestContextManager.java:207)
[main] DEBUG      | org.springframework.test.context.support.AbstractDirtiesContextTestExecutionListener | Before test class: context [DefaultTestContext@4650a407 testClass = FirestationControllerTest, testInstance = [null], testMethod = [null], testException = [null], mergedContextConfiguration = [WebMergedContextConfiguration@30135202 testClass = FirestationControllerTest, locations = '{}', classes = '{class com.safetynet.safetyAlerts.SafetyAlertsApplication}', contextInitializerClasses = '[]', activeProfiles = '{}', propertySourceLocations = '{}', propertySourceProperties = '{org.springframework.boot.test.context.SpringBootTestContextBootstrapper=true}', contextCustomizers = set[[ImportsContextCustomizer@6a4d7f76 key = [org.springframework.boot.test.autoconfigure.web.servlet.MockMvcAutoConfiguration, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcWebClientAutoConfiguration, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcWebDriverAutoConfiguration, org.springframework.boot.autoconfigure.security.oauth2.client.servlet.OAuth2ClientAutoConfiguration, org.springframework.boot.autoconfigure.security.oauth2.resource.servlet.OAuth2ResourceServerAutoConfiguration, org.springframework.boot.autoconfigure.security.servlet.SecurityAutoConfiguration, org.springframework.boot.autoconfigure.security.servlet.SecurityFilterAutoConfiguration, org.springframework.boot.autoconfigure.security.servlet.UserDetailsServiceAutoConfiguration, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcSecurityConfiguration]], org.springframework.boot.test.context.filter.ExcludeFilterContextCustomizer@425357dd, org.springframework.boot.test.json.DuplicateJsonObjectContextCustomizerFactory$DuplicateJsonObjectContextCustomizer@3d4d3fe7, org.springframework.boot.test.mock.mockito.MockitoContextCustomizer@0, org.springframework.boot.test.web.client.TestRestTemplateContextCustomizer@29539e36, org.springframework.boot.test.autoconfigure.actuate.metrics.MetricsExportContextCustomizerFactory$DisableMetricExportContextCustomizer@4d9d1b69, org.springframework.boot.test.autoconfigure.properties.PropertyMappingContextCustomizer@4b3fa0b3, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverContextCustomizerFactory$Customizer@7cd1ac19, org.springframework.boot.test.context.SpringBootTestArgs@1, org.springframework.boot.test.context.SpringBootTestWebEnvironment@419c5f1a], resourceBasePath = 'src/main/webapp', contextLoader = 'org.springframework.boot.test.context.SpringBootContextLoader', parent = [null]], attributes = map['org.springframework.test.context.web.ServletTestExecutionListener.activateListener' -> true]], class annotated with @DirtiesContext [false] with mode [null]. (AbstractDirtiesContextTestExecutionListener.java:143)
[main] TRACE      | org.springframework.test.context.TestContextManager          | prepareTestInstance(): instance [com.safetynet.safetyAlerts.controller.FirestationControllerTest@5f14a673] (TestContextManager.java:238)
[main] DEBUG      | org.springframework.test.context.support.TestPropertySourceUtils | Adding inlined properties to environment: {spring.jmx.enabled=false, org.springframework.boot.test.context.SpringBootTestContextBootstrapper=true} (TestPropertySourceUtils.java:273)
[main] TRACE      | org.springframework.core.io.support.SpringFactoriesLoader    | Loaded [org.springframework.boot.logging.LoggingSystemFactory] names: [org.springframework.boot.logging.logback.LogbackLoggingSystem.Factory, org.springframework.boot.logging.log4j2.Log4J2LoggingSystem.Factory, org.springframework.boot.logging.java.JavaLoggingSystem.Factory] (SpringFactoriesLoader.java:103)
[main] TRACE      | org.springframework.beans.BeanUtils                          | No property editor [org.springframework.boot.logging.LogLevelEditor] found for type org.springframework.boot.logging.LogLevel according to 'Editor' suffix convention (BeanUtils.java:583)
[main] INFO       | com.safetynet.safetyAlerts.controller.FirestationControllerTest | Starting FirestationControllerTest using Java 11.0.9.1 on DESKTOP-IV3G66P with PID 10468 (started by ptiqu in C:\Users\ptiqu\Desktop\WorkSpace\P5\safetyAlerts) (StartupInfoLogger.java:55)
[main] INFO       | com.safetynet.safetyAlerts.controller.FirestationControllerTest | No active profile set, falling back to default profiles: default (SpringApplication.java:660)
[main] INFO       | com.safetynet.safetyAlerts.dao.DataDaoImpl                   | Lancement du rapatriement des donnees du Json en cour (DataDaoImpl.java:57)
