[http-nio-8080-exec-2] INFO       | com.safetynet.safetyAlerts.service.UrlsService               | Lancement de la recherche des personnes rattachées l'adresse: 1509 Culver St (UrlsService.java:59)
[main] TRACE      | org.springframework.core.io.support.PathMatchingResourcePatternResolver | Searching directory [C:\Users\ptiqu\Desktop\WorkSpace\P5\safetyAlerts\target\test-classes\com\safetynet\safetyAlerts\service] for files matching pattern [C:/Users/ptiqu/Desktop/WorkSpace/P5/safetyAlerts/target/test-classes/com/safetynet/safetyAlerts/service/*.class] (PathMatchingResourcePatternResolver.java:795)
[main] TRACE      | org.springframework.core.io.support.PathMatchingResourcePatternResolver | Looking for matching resources in directory tree [C:\Users\ptiqu\Desktop\WorkSpace\P5\safetyAlerts\target\classes\com\safetynet\safetyAlerts\service] (PathMatchingResourcePatternResolver.java:733)
[main] TRACE      | org.springframework.core.io.support.PathMatchingResourcePatternResolver | Searching directory [C:\Users\ptiqu\Desktop\WorkSpace\P5\safetyAlerts\target\classes\com\safetynet\safetyAlerts\service] for files matching pattern [C:/Users/ptiqu/Desktop/WorkSpace/P5/safetyAlerts/target/classes/com/safetynet/safetyAlerts/service/*.class] (PathMatchingResourcePatternResolver.java:795)
[main] TRACE      | org.springframework.core.io.support.PathMatchingResourcePatternResolver | Resolved location pattern [classpath*:com/safetynet/safetyAlerts/service/*.class] to resources [file [C:\Users\ptiqu\Desktop\WorkSpace\P5\safetyAlerts\target\test-classes\com\safetynet\safetyAlerts\service\FirestationServiceTest.class], file [C:\Users\ptiqu\Desktop\WorkSpace\P5\safetyAlerts\target\test-classes\com\safetynet\safetyAlerts\service\MedicalRecordServiceTest.class], file [C:\Users\ptiqu\Desktop\WorkSpace\P5\safetyAlerts\target\test-classes\com\safetynet\safetyAlerts\service\PersonServiceTest.class], file [C:\Users\ptiqu\Desktop\WorkSpace\P5\safetyAlerts\target\test-classes\com\safetynet\safetyAlerts\service\UrlsServiceTest.class], file [C:\Users\ptiqu\Desktop\WorkSpace\P5\safetyAlerts\target\classes\com\safetynet\safetyAlerts\service\AgeCalculService.class], file [C:\Users\ptiqu\Desktop\WorkSpace\P5\safetyAlerts\target\classes\com\safetynet\safetyAlerts\service\FirestationService.class], file [C:\Users\ptiqu\Desktop\WorkSpace\P5\safetyAlerts\target\classes\com\safetynet\safetyAlerts\service\MedicalRecordService.class], file [C:\Users\ptiqu\Desktop\WorkSpace\P5\safetyAlerts\target\classes\com\safetynet\safetyAlerts\service\PersonService.class], file [C:\Users\ptiqu\Desktop\WorkSpace\P5\safetyAlerts\target\classes\com\safetynet\safetyAlerts\service\StringUtilsService.class], file [C:\Users\ptiqu\Desktop\WorkSpace\P5\safetyAlerts\target\classes\com\safetynet\safetyAlerts\service\UrlsService.class]] (PathMatchingResourcePatternResolver.java:520)
[main] TRACE      | org.springframework.context.annotation.ClassPathScanningCandidateComponentProvider | Scanning file [C:\Users\ptiqu\Desktop\WorkSpace\P5\safetyAlerts\target\test-classes\com\safetynet\safetyAlerts\service\FirestationServiceTest.class] (ClassPathScanningCandidateComponentProvider.java:425)
[main] TRACE      | org.springframework.context.annotation.ClassPathScanningCandidateComponentProvider | Ignored because not matching any filter: file [C:\Users\ptiqu\Desktop\WorkSpace\P5\safetyAlerts\target\test-classes\com\safetynet\safetyAlerts\service\FirestationServiceTest.class] (ClassPathScanningCandidateComponentProvider.java:447)
[main] TRACE      | org.springframework.context.annotation.ClassPathScanningCandidateComponentProvider | Scanning file [C:\Users\ptiqu\Desktop\WorkSpace\P5\safetyAlerts\target\test-classes\com\safetynet\safetyAlerts\service\MedicalRecordServiceTest.class] (ClassPathScanningCandidateComponentProvider.java:425)
[main] TRACE      | org.springframework.context.annotation.ClassPathScanningCandidateComponentProvider | Ignored because not matching any filter: file [C:\Users\ptiqu\Desktop\WorkSpace\P5\safetyAlerts\target\test-classes\com\safetynet\safetyAlerts\service\MedicalRecordServiceTest.class] (ClassPathScanningCandidateComponentProvider.java:447)
[main] TRACE      | org.springframework.context.annotation.ClassPathScanningCandidateComponentProvider | Scanning file [C:\Users\ptiqu\Desktop\WorkSpace\P5\safetyAlerts\target\test-classes\com\safetynet\safetyAlerts\service\PersonServiceTest.class] (ClassPathScanningCandidateComponentProvider.java:425)
[main] TRACE      | org.springframework.context.annotation.ClassPathScanningCandidateComponentProvider | Ignored because not matching any filter: file [C:\Users\ptiqu\Desktop\WorkSpace\P5\safetyAlerts\target\test-classes\com\safetynet\safetyAlerts\service\PersonServiceTest.class] (ClassPathScanningCandidateComponentProvider.java:447)
[main] TRACE      | org.springframework.context.annotation.ClassPathScanningCandidateComponentProvider | Scanning file [C:\Users\ptiqu\Desktop\WorkSpace\P5\safetyAlerts\target\test-classes\com\safetynet\safetyAlerts\service\UrlsServiceTest.class] (ClassPathScanningCandidateComponentProvider.java:425)
[main] TRACE      | org.springframework.context.annotation.ClassPathScanningCandidateComponentProvider | Ignored because not matching any filter: file [C:\Users\ptiqu\Desktop\WorkSpace\P5\safetyAlerts\target\test-classes\com\safetynet\safetyAlerts\service\UrlsServiceTest.class] (ClassPathScanningCandidateComponentProvider.java:447)
[main] TRACE      | org.springframework.context.annotation.ClassPathScanningCandidateComponentProvider | Scanning file [C:\Users\ptiqu\Desktop\WorkSpace\P5\safetyAlerts\target\classes\com\safetynet\safetyAlerts\service\AgeCalculService.class] (ClassPathScanningCandidateComponentProvider.java:425)
[main] TRACE      | org.springframework.context.annotation.ClassPathScanningCandidateComponentProvider | Ignored because not matching any filter: file [C:\Users\ptiqu\Desktop\WorkSpace\P5\safetyAlerts\target\classes\com\safetynet\safetyAlerts\service\AgeCalculService.class] (ClassPathScanningCandidateComponentProvider.java:447)
[main] TRACE      | org.springframework.context.annotation.ClassPathScanningCandidateComponentProvider | Scanning file [C:\Users\ptiqu\Desktop\WorkSpace\P5\safetyAlerts\target\classes\com\safetynet\safetyAlerts\service\FirestationService.class] (ClassPathScanningCandidateComponentProvider.java:425)
[main] TRACE      | org.springframework.context.annotation.ClassPathScanningCandidateComponentProvider | Ignored because not matching any filter: file [C:\Users\ptiqu\Desktop\WorkSpace\P5\safetyAlerts\target\classes\com\safetynet\safetyAlerts\service\FirestationService.class] (ClassPathScanningCandidateComponentProvider.java:447)
[main] TRACE      | org.springframework.context.annotation.ClassPathScanningCandidateComponentProvider | Scanning file [C:\Users\ptiqu\Desktop\WorkSpace\P5\safetyAlerts\target\classes\com\safetynet\safetyAlerts\service\MedicalRecordService.class] (ClassPathScanningCandidateComponentProvider.java:425)
[main] TRACE      | org.springframework.context.annotation.ClassPathScanningCandidateComponentProvider | Ignored because not matching any filter: file [C:\Users\ptiqu\Desktop\WorkSpace\P5\safetyAlerts\target\classes\com\safetynet\safetyAlerts\service\MedicalRecordService.class] (ClassPathScanningCandidateComponentProvider.java:447)
[main] TRACE      | org.springframework.context.annotation.ClassPathScanningCandidateComponentProvider | Scanning file [C:\Users\ptiqu\Desktop\WorkSpace\P5\safetyAlerts\target\classes\com\safetynet\safetyAlerts\service\PersonService.class] (ClassPathScanningCandidateComponentProvider.java:425)
[main] TRACE      | org.springframework.context.annotation.ClassPathScanningCandidateComponentProvider | Ignored because not matching any filter: file [C:\Users\ptiqu\Desktop\WorkSpace\P5\safetyAlerts\target\classes\com\safetynet\safetyAlerts\service\PersonService.class] (ClassPathScanningCandidateComponentProvider.java:447)
[main] TRACE      | org.springframework.context.annotation.ClassPathScanningCandidateComponentProvider | Scanning file [C:\Users\ptiqu\Desktop\WorkSpace\P5\safetyAlerts\target\classes\com\safetynet\safetyAlerts\service\StringUtilsService.class] (ClassPathScanningCandidateComponentProvider.java:425)
[main] TRACE      | org.springframework.context.annotation.ClassPathScanningCandidateComponentProvider | Ignored because not matching any filter: file [C:\Users\ptiqu\Desktop\WorkSpace\P5\safetyAlerts\target\classes\com\safetynet\safetyAlerts\service\StringUtilsService.class] (ClassPathScanningCandidateComponentProvider.java:447)
[main] TRACE      | org.springframework.context.annotation.ClassPathScanningCandidateComponentProvider | Scanning file [C:\Users\ptiqu\Desktop\WorkSpace\P5\safetyAlerts\target\classes\com\safetynet\safetyAlerts\service\UrlsService.class] (ClassPathScanningCandidateComponentProvider.java:425)
[main] TRACE      | org.springframework.context.annotation.ClassPathScanningCandidateComponentProvider | Ignored because not matching any filter: file [C:\Users\ptiqu\Desktop\WorkSpace\P5\safetyAlerts\target\classes\com\safetynet\safetyAlerts\service\UrlsService.class] (ClassPathScanningCandidateComponentProvider.java:447)
[main] TRACE      | org.springframework.core.io.support.PathMatchingResourcePatternResolver | Resolved classpath location [com/safetynet/safetyAlerts/] to resources [URL [file:/C:/Users/ptiqu/Desktop/WorkSpace/P5/safetyAlerts/target/test-classes/com/safetynet/safetyAlerts/], URL [file:/C:/Users/ptiqu/Desktop/WorkSpace/P5/safetyAlerts/target/classes/com/safetynet/safetyAlerts/]] (PathMatchingResourcePatternResolver.java:323)
[main] TRACE      | org.springframework.core.io.support.PathMatchingResourcePatternResolver | Looking for matching resources in directory tree [C:\Users\ptiqu\Desktop\WorkSpace\P5\safetyAlerts\target\test-classes\com\safetynet\safetyAlerts] (PathMatchingResourcePatternResolver.java:733)
[main] TRACE      | org.springframework.core.io.support.PathMatchingResourcePatternResolver | Searching directory [C:\Users\ptiqu\Desktop\WorkSpace\P5\safetyAlerts\target\test-classes\com\safetynet\safetyAlerts] for files matching pattern [C:/Users/ptiqu/Desktop/WorkSpace/P5/safetyAlerts/target/test-classes/com/safetynet/safetyAlerts/*.class] (PathMatchingResourcePatternResolver.java:795)
[main] TRACE      | org.springframework.core.io.support.PathMatchingResourcePatternResolver | Looking for matching resources in directory tree [C:\Users\ptiqu\Desktop\WorkSpace\P5\safetyAlerts\target\classes\com\safetynet\safetyAlerts] (PathMatchingResourcePatternResolver.java:733)
[main] TRACE      | org.springframework.core.io.support.PathMatchingResourcePatternResolver | Searching directory [C:\Users\ptiqu\Desktop\WorkSpace\P5\safetyAlerts\target\classes\com\safetynet\safetyAlerts] for files matching pattern [C:/Users/ptiqu/Desktop/WorkSpace/P5/safetyAlerts/target/classes/com/safetynet/safetyAlerts/*.class] (PathMatchingResourcePatternResolver.java:795)
[main] TRACE      | org.springframework.core.io.support.PathMatchingResourcePatternResolver | Resolved location pattern [classpath*:com/safetynet/safetyAlerts/*.class] to resources [file [C:\Users\ptiqu\Desktop\WorkSpace\P5\safetyAlerts\target\test-classes\com\safetynet\safetyAlerts\SafetyAlertsApplicationTests.class], file [C:\Users\ptiqu\Desktop\WorkSpace\P5\safetyAlerts\target\classes\com\safetynet\safetyAlerts\SafetyAlertsApplication.class]] (PathMatchingResourcePatternResolver.java:520)
[main] TRACE      | org.springframework.context.annotation.ClassPathScanningCandidateComponentProvider | Scanning file [C:\Users\ptiqu\Desktop\WorkSpace\P5\safetyAlerts\target\test-classes\com\safetynet\safetyAlerts\SafetyAlertsApplicationTests.class] (ClassPathScanningCandidateComponentProvider.java:425)
[main] TRACE      | org.springframework.context.annotation.ClassPathScanningCandidateComponentProvider | Ignored because not matching any filter: file [C:\Users\ptiqu\Desktop\WorkSpace\P5\safetyAlerts\target\test-classes\com\safetynet\safetyAlerts\SafetyAlertsApplicationTests.class] (ClassPathScanningCandidateComponentProvider.java:447)
[main] TRACE      | org.springframework.context.annotation.ClassPathScanningCandidateComponentProvider | Scanning file [C:\Users\ptiqu\Desktop\WorkSpace\P5\safetyAlerts\target\classes\com\safetynet\safetyAlerts\SafetyAlertsApplication.class] (ClassPathScanningCandidateComponentProvider.java:425)
[main] DEBUG      | org.springframework.context.annotation.ClassPathScanningCandidateComponentProvider | Identified candidate component class: file [C:\Users\ptiqu\Desktop\WorkSpace\P5\safetyAlerts\target\classes\com\safetynet\safetyAlerts\SafetyAlertsApplication.class] (ClassPathScanningCandidateComponentProvider.java:435)
[main] INFO       | org.springframework.boot.test.context.SpringBootTestContextBootstrapper | Found @SpringBootConfiguration com.safetynet.safetyAlerts.SafetyAlertsApplication for test class com.safetynet.safetyAlerts.service.MedicalRecordServiceTest (SpringBootTestContextBootstrapper.java:238)
[main] DEBUG      | org.springframework.boot.test.context.SpringBootTestContextBootstrapper | @TestExecutionListeners is not present for class [com.safetynet.safetyAlerts.service.MedicalRecordServiceTest]: using defaults. (AbstractTestContextBootstrapper.java:124)
[main] INFO       | org.springframework.boot.test.context.SpringBootTestContextBootstrapper | Loaded default TestExecutionListener class names from location [META-INF/spring.factories]: [org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener, org.springframework.boot.test.autoconfigure.webservices.client.MockWebServiceServerTestExecutionListener, org.springframework.test.context.web.ServletTestExecutionListener, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener, org.springframework.test.context.event.ApplicationEventsTestExecutionListener, org.springframework.test.context.support.DependencyInjectionTestExecutionListener, org.springframework.test.context.support.DirtiesContextTestExecutionListener, org.springframework.test.context.transaction.TransactionalTestExecutionListener, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener, org.springframework.test.context.event.EventPublishingTestExecutionListener] (AbstractTestContextBootstrapper.java:245)
[main] TRACE      | org.springframework.core.io.support.SpringFactoriesLoader    | Loaded [org.springframework.boot.test.context.DefaultTestExecutionListenersPostProcessor] names: [org.springframework.boot.test.autoconfigure.SpringBootDependencyInjectionTestExecutionListener$PostProcessor] (SpringFactoriesLoader.java:103)
[main] INFO       | org.springframework.boot.test.context.SpringBootTestContextBootstrapper | Using TestExecutionListeners: [org.springframework.test.context.web.ServletTestExecutionListener@52d0a5fe, org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@6f10082e, org.springframework.test.context.event.ApplicationEventsTestExecutionListener@6107b3cb, org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener@2179127d, org.springframework.boot.test.autoconfigure.SpringBootDependencyInjectionTestExecutionListener@76d1acf9, org.springframework.test.context.support.DirtiesContextTestExecutionListener@196f9b75, org.springframework.test.context.transaction.TransactionalTestExecutionListener@452aea78, org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener@2ca9e25a, org.springframework.test.context.event.EventPublishingTestExecutionListener@57642552, org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener@32b5b8f8, org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener@205efdfc, org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener@4306709f, org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener@35be9318, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener@2ad39f2f, org.springframework.boot.test.autoconfigure.webservices.client.MockWebServiceServerTestExecutionListener@7db53694] (AbstractTestContextBootstrapper.java:174)
[main] TRACE      | org.springframework.test.context.TestContextManager          | Registering TestExecutionListener: org.springframework.test.context.web.ServletTestExecutionListener@52d0a5fe (TestContextManager.java:164)
[main] TRACE      | org.springframework.test.context.TestContextManager          | Registering TestExecutionListener: org.springframework.test.context.support.DirtiesContextBeforeModesTestExecutionListener@6f10082e (TestContextManager.java:164)
[main] TRACE      | org.springframework.test.context.TestContextManager          | Registering TestExecutionListener: org.springframework.test.context.event.ApplicationEventsTestExecutionListener@6107b3cb (TestContextManager.java:164)
[main] TRACE      | org.springframework.test.context.TestContextManager          | Registering TestExecutionListener: org.springframework.boot.test.mock.mockito.MockitoTestExecutionListener@2179127d (TestContextManager.java:164)
[main] TRACE      | org.springframework.test.context.TestContextManager          | Registering TestExecutionListener: org.springframework.boot.test.autoconfigure.SpringBootDependencyInjectionTestExecutionListener@76d1acf9 (TestContextManager.java:164)
[main] TRACE      | org.springframework.test.context.TestContextManager          | Registering TestExecutionListener: org.springframework.test.context.support.DirtiesContextTestExecutionListener@196f9b75 (TestContextManager.java:164)
[main] TRACE      | org.springframework.test.context.TestContextManager          | Registering TestExecutionListener: org.springframework.test.context.transaction.TransactionalTestExecutionListener@452aea78 (TestContextManager.java:164)
[main] TRACE      | org.springframework.test.context.TestContextManager          | Registering TestExecutionListener: org.springframework.test.context.jdbc.SqlScriptsTestExecutionListener@2ca9e25a (TestContextManager.java:164)
[main] TRACE      | org.springframework.test.context.TestContextManager          | Registering TestExecutionListener: org.springframework.test.context.event.EventPublishingTestExecutionListener@57642552 (TestContextManager.java:164)
[main] TRACE      | org.springframework.test.context.TestContextManager          | Registering TestExecutionListener: org.springframework.boot.test.mock.mockito.ResetMocksTestExecutionListener@32b5b8f8 (TestContextManager.java:164)
[main] TRACE      | org.springframework.test.context.TestContextManager          | Registering TestExecutionListener: org.springframework.boot.test.autoconfigure.restdocs.RestDocsTestExecutionListener@205efdfc (TestContextManager.java:164)
[main] TRACE      | org.springframework.test.context.TestContextManager          | Registering TestExecutionListener: org.springframework.boot.test.autoconfigure.web.client.MockRestServiceServerResetTestExecutionListener@4306709f (TestContextManager.java:164)
[main] TRACE      | org.springframework.test.context.TestContextManager          | Registering TestExecutionListener: org.springframework.boot.test.autoconfigure.web.servlet.MockMvcPrintOnlyOnFailureTestExecutionListener@35be9318 (TestContextManager.java:164)
[main] TRACE      | org.springframework.test.context.TestContextManager          | Registering TestExecutionListener: org.springframework.boot.test.autoconfigure.web.servlet.WebDriverTestExecutionListener@2ad39f2f (TestContextManager.java:164)
[main] TRACE      | org.springframework.test.context.TestContextManager          | Registering TestExecutionListener: org.springframework.boot.test.autoconfigure.webservices.client.MockWebServiceServerTestExecutionListener@7db53694 (TestContextManager.java:164)
[main] TRACE      | org.springframework.test.context.TestContextManager          | beforeTestClass(): class [com.safetynet.safetyAlerts.service.MedicalRecordServiceTest] (TestContextManager.java:207)
[main] DEBUG      | org.springframework.test.context.support.AbstractDirtiesContextTestExecutionListener | Before test class: context [DefaultTestContext@da09b52 testClass = MedicalRecordServiceTest, testInstance = [null], testMethod = [null], testException = [null], mergedContextConfiguration = [WebMergedContextConfiguration@3652ce04 testClass = MedicalRecordServiceTest, locations = '{}', classes = '{class com.safetynet.safetyAlerts.SafetyAlertsApplication}', contextInitializerClasses = '[]', activeProfiles = '{}', propertySourceLocations = '{}', propertySourceProperties = '{org.springframework.boot.test.context.SpringBootTestContextBootstrapper=true}', contextCustomizers = set[org.springframework.boot.test.context.filter.ExcludeFilterContextCustomizer@43d84df1, org.springframework.boot.test.json.DuplicateJsonObjectContextCustomizerFactory$DuplicateJsonObjectContextCustomizer@432b883, org.springframework.boot.test.mock.mockito.MockitoContextCustomizer@0, org.springframework.boot.test.web.client.TestRestTemplateContextCustomizer@4e93d23e, org.springframework.boot.test.autoconfigure.actuate.metrics.MetricsExportContextCustomizerFactory$DisableMetricExportContextCustomizer@5f6ba085, org.springframework.boot.test.autoconfigure.properties.PropertyMappingContextCustomizer@0, org.springframework.boot.test.autoconfigure.web.servlet.WebDriverContextCustomizerFactory$Customizer@344acc03, org.springframework.boot.test.context.SpringBootTestArgs@1, org.springframework.boot.test.context.SpringBootTestWebEnvironment@42f33b5d], resourceBasePath = 'src/main/webapp', contextLoader = 'org.springframework.boot.test.context.SpringBootContextLoader', parent = [null]], attributes = map['org.springframework.test.context.web.ServletTestExecutionListener.activateListener' -> true]], class annotated with @DirtiesContext [false] with mode [null]. (AbstractDirtiesContextTestExecutionListener.java:143)
[main] TRACE      | org.springframework.test.context.TestContextManager          | prepareTestInstance(): instance [com.safetynet.safetyAlerts.service.MedicalRecordServiceTest@45da40ad] (TestContextManager.java:238)
[main] DEBUG      | org.springframework.test.context.support.TestPropertySourceUtils | Adding inlined properties to environment: {spring.jmx.enabled=false, org.springframework.boot.test.context.SpringBootTestContextBootstrapper=true} (TestPropertySourceUtils.java:273)
[main] TRACE      | org.springframework.core.io.support.SpringFactoriesLoader    | Loaded [org.springframework.boot.logging.LoggingSystemFactory] names: [org.springframework.boot.logging.logback.LogbackLoggingSystem.Factory, org.springframework.boot.logging.log4j2.Log4J2LoggingSystem.Factory, org.springframework.boot.logging.java.JavaLoggingSystem.Factory] (SpringFactoriesLoader.java:103)
[main] TRACE      | org.springframework.beans.BeanUtils                          | No property editor [org.springframework.boot.logging.LogLevelEditor] found for type org.springframework.boot.logging.LogLevel according to 'Editor' suffix convention (BeanUtils.java:583)
[main] INFO       | com.safetynet.safetyAlerts.service.MedicalRecordServiceTest  | Starting MedicalRecordServiceTest using Java 11.0.9.1 on DESKTOP-IV3G66P with PID 22820 (started by ptiqu in C:\Users\ptiqu\Desktop\WorkSpace\P5\safetyAlerts) (StartupInfoLogger.java:55)
[main] INFO       | com.safetynet.safetyAlerts.service.MedicalRecordServiceTest  | No active profile set, falling back to default profiles: default (SpringApplication.java:660)
[main] INFO       | com.safetynet.safetyAlerts.dao.DataDaoImpl                   | Lancement du rapatriement des donnees du Json en cour (DataDaoImpl.java:49)
[main] ERROR      | com.safetynet.safetyAlerts.dao.DataDaoImpl                   | Une exception s'est produite :com.fasterxml.jackson.databind.exc.InvalidDefinitionException: Cannot construct instance of `com.safetynet.safetyAlerts.model.DataModel` (no Creators, like default constructor, exist): cannot deserialize from Object value (no delegate- or property-based Creator)
 at [Source: (File); line: 2, column: 5] (DataDaoImpl.java:73)
[main] INFO       | com.safetynet.safetyAlerts.service.MedicalRecordServiceTest  | Started MedicalRecordServiceTest in 5.146 seconds (JVM running for 7.612) (StartupInfoLogger.java:61)
[main] INFO       | com.safetynet.safetyAlerts.service.MedicalRecordService      | Traitement de la demande de recherche des MedicalRecords (MedicalRecordService.java:27)
[main] INFO       | com.safetynet.safetyAlerts.dao.MedicalRecordDaoImpl          | --> Liste des MedicalRecords: [] (MedicalRecordDaoImpl.java:27)
[main] INFO       | com.safetynet.safetyAlerts.service.MedicalRecordService      | Lancement création du medicalRecord (MedicalRecordService.java:52)
[main] INFO       | com.safetynet.safetyAlerts.dao.MedicalRecordDaoImpl          | --> MedicalRecord ajouté: { "firstName":"firstNameTest", "lastName":"lastNameTest", "birthdate":"Mon Jan 01 00:00:00 CET 2001", "medications":"null", "allergies":"null", "age":"0"} (MedicalRecordDaoImpl.java:63)
[main] INFO       | com.safetynet.safetyAlerts.dao.MedicalRecordDaoImpl          | ---> Lancement de UpdateData ! (MedicalRecordDaoImpl.java:136)
[main] INFO       | com.safetynet.safetyAlerts.dao.MedicalRecordDaoImpl          | ----> Update terminé, données mises à jour ! (MedicalRecordDaoImpl.java:155)
[main] INFO       | com.safetynet.safetyAlerts.service.MedicalRecordService      | Traitement de la demande de recherche des MedicalRecords (MedicalRecordService.java:27)
[main] INFO       | com.safetynet.safetyAlerts.dao.MedicalRecordDaoImpl          | --> Liste des MedicalRecords: [{ "firstName":"firstNameTest", "lastName":"lastNameTest", "birthdate":"Mon Jan 01 00:00:00 CET 2001", "medications":"null", "allergies":"null", "age":"20"}] (MedicalRecordDaoImpl.java:27)
[main] INFO       | com.safetynet.safetyAlerts.dao.MedicalRecordDaoImpl          | --> MedicalRecord supprimé pour [{ "firstName":"firstNameTest", "lastName":"lastNameTest", "birthdate":"Mon Jan 01 00:00:00 CET 2001", "medications":"null", "allergies":"null", "age":"20"}]  (MedicalRecordDaoImpl.java:85)
[main] INFO       | com.safetynet.safetyAlerts.dao.MedicalRecordDaoImpl          | ---> Lancement de UpdateData ! (MedicalRecordDaoImpl.java:136)
[main] INFO       | com.safetynet.safetyAlerts.dao.MedicalRecordDaoImpl          | ----> Update terminé, données mises à jour ! (MedicalRecordDaoImpl.java:155)
[main] ERROR      | com.safetynet.safetyAlerts.exceptions.DataNotConformException | --> ** Données entrantes non conformes sur les noms,  suppression impossible ! (DataNotConformException.java:19)
[main] INFO       | com.safetynet.safetyAlerts.service.MedicalRecordService      | Traitement de la demande de recherche des MedicalRecords (MedicalRecordService.java:27)
[main] INFO       | com.safetynet.safetyAlerts.dao.MedicalRecordDaoImpl          | --> Liste des MedicalRecords: [] (MedicalRecordDaoImpl.java:27)
[main] INFO       | com.safetynet.safetyAlerts.dao.MedicalRecordDaoImpl          | --> MedicalRecord ajouté: { "firstName":"firstNameTest", "lastName":"lastNameTest", "birthdate":"Mon Jan 01 00:00:00 CET 2001", "medications":"null", "allergies":"null", "age":"0"} (MedicalRecordDaoImpl.java:63)
[main] INFO       | com.safetynet.safetyAlerts.dao.MedicalRecordDaoImpl          | ---> Lancement de UpdateData ! (MedicalRecordDaoImpl.java:136)
[main] INFO       | com.safetynet.safetyAlerts.dao.MedicalRecordDaoImpl          | ----> Update terminé, données mises à jour ! (MedicalRecordDaoImpl.java:155)
[main] INFO       | com.safetynet.safetyAlerts.service.MedicalRecordService      | Traitement de la demande de recherche des MedicalRecords (MedicalRecordService.java:27)
[main] INFO       | com.safetynet.safetyAlerts.dao.MedicalRecordDaoImpl          | --> Liste des MedicalRecords: [{ "firstName":"firstNameTest", "lastName":"lastNameTest", "birthdate":"Mon Jan 01 00:00:00 CET 2001", "medications":"null", "allergies":"null", "age":"20"}] (MedicalRecordDaoImpl.java:27)
[main] INFO       | com.safetynet.safetyAlerts.service.MedicalRecordService      | Traitement de la demande de suppression de { "firstName":"firstNameTest", "lastName":"lastNameTest", "birthdate":"Mon Jan 01 00:00:00 CET 2001", "medications":"null", "allergies":"null", "age":"20"} (MedicalRecordService.java:64)
[main] INFO       | com.safetynet.safetyAlerts.dao.MedicalRecordDaoImpl          | --> MedicalRecord supprimé pour [{ "firstName":"firstNameTest", "lastName":"lastNameTest", "birthdate":"Mon Jan 01 00:00:00 CET 2001", "medications":"null", "allergies":"null", "age":"20"}]  (MedicalRecordDaoImpl.java:85)
[main] INFO       | com.safetynet.safetyAlerts.dao.MedicalRecordDaoImpl          | ---> Lancement de UpdateData ! (MedicalRecordDaoImpl.java:136)
[main] INFO       | com.safetynet.safetyAlerts.dao.MedicalRecordDaoImpl          | ----> Update terminé, données mises à jour ! (MedicalRecordDaoImpl.java:155)
[main] INFO       | com.safetynet.safetyAlerts.service.MedicalRecordService      | Traitement de la demande de recherche des MedicalRecords (MedicalRecordService.java:27)
[main] INFO       | com.safetynet.safetyAlerts.dao.MedicalRecordDaoImpl          | --> Liste des MedicalRecords: [] (MedicalRecordDaoImpl.java:27)
[main] INFO       | com.safetynet.safetyAlerts.service.MedicalRecordService      | -> FisrtNameNoExist LasNameNoExist sont conforme (MedicalRecordService.java:40)
[main] INFO       | com.safetynet.safetyAlerts.service.MedicalRecordService      | Lancement de la recherche ! (MedicalRecordService.java:41)
[main] ERROR      | com.safetynet.safetyAlerts.exceptions.DataNotFoundException  | --> ** Aucune personne trouvée pour FisrtNameNoExist LasNameNoExist (DataNotFoundException.java:17)
[main] INFO       | com.safetynet.safetyAlerts.dao.MedicalRecordDaoImpl          | --> MedicalRecord ajouté: { "firstName":"firstNameTest", "lastName":"lastNameTest", "birthdate":"Mon Jan 01 00:00:00 CET 2001", "medications":"null", "allergies":"null", "age":"0"} (MedicalRecordDaoImpl.java:63)
[main] INFO       | com.safetynet.safetyAlerts.dao.MedicalRecordDaoImpl          | ---> Lancement de UpdateData ! (MedicalRecordDaoImpl.java:136)
[main] INFO       | com.safetynet.safetyAlerts.dao.MedicalRecordDaoImpl          | ----> Update terminé, données mises à jour ! (MedicalRecordDaoImpl.java:155)
[main] INFO       | com.safetynet.safetyAlerts.service.MedicalRecordService      | Traitement de la demande de mise à jour de { "firstName":"firstNameTest", "lastName":"lastNameTest", "birthdate":"Mon Jan 01 00:00:00 CET 2001", "medications":"null", "allergies":"null", "age":"20"} (MedicalRecordService.java:76)
